Time,True_Angle,Measured_Angle,Control_Signal
18.429000000000002,0.27670766756745657,0.18962360244908094,-1.0
18.43,0.2786485366170396,0.3216108606287362,-1.0
18.431,0.28057921157971766,0.2875598125220632,-1.0
18.432000000000002,0.28249969347489945,0.29105825357144954,-1.0
18.433,0.2844099833218917,0.24590040205933916,-1.0
18.434,0.2863100821398993,0.2628085349639517,-1.0
18.435,0.28819999094802506,0.3766328302974413,-1.0
18.436,0.29007971076527,0.3234089864179177,-1.0
18.437,0.29194924261053323,0.31039708591233195,-1.0
18.438,0.29380858750261196,0.23534267872506492,-1.0
18.439,0.2956577464602015,0.2531109649765289,-1.0
18.44,0.29749672050189524,0.3265298898273193,-1.0
18.441,0.2993255106461848,0.3805319032095813,-1.0
18.442,0.30114411791145995,0.36263289983736147,-1.0
18.443,0.30295254331600857,0.3247748004103759,-1.0
18.444,0.30475078787801674,0.284074475832715,-1.0
18.445,0.3065388526155687,0.2018359300343257,-1.0
18.446,0.3083167385466469,0.3068731698677093,-1.0
18.447,0.310084446689132,0.28696778246527194,-1.0
18.448,0.3118419780608028,0.3235959435160496,-1.0
18.449,0.3135893336793365,0.31494329117212816,-1.0
18.45,0.3153265145623083,0.3158958521022421,-1.0
18.451,0.31705352172719187,0.33544106882188196,-1.0
18.452,0.3187703561913589,0.35465431442127904,-1.0
18.453,0.32047701897207953,0.3290809982334757,-1.0
18.454,0.3221735110865221,0.264950711683558,-1.0
18.455000000000002,0.3238598335517532,0.3908821623842399,-1.0
18.456,0.32553598738473777,0.3828102046980685,-1.0
18.457,0.32720197360233905,0.32822308874979683,-1.0
18.458000000000002,0.3288577932213186,0.31692847905899046,-1.0
18.459,0.3305034472583362,0.32735087488046916,-1.0
18.46,0.3321389367299501,0.3520718206405412,-1.0
18.461000000000002,0.3337642626526169,0.22653018719734966,-1.0
18.462,0.3353794260426914,0.43014453942154157,-1.0
18.463,0.33698442791642685,0.3021212241516348,-1.0
18.464,0.33857926928997495,0.27378018070346866,-1.0
18.465,0.3401639511793857,0.3612331296108236,-1.0
18.466,0.3417384746006075,0.3079937461503276,-1.0
18.467,0.34330284056948723,0.2862770117654666,-1.0
18.468,0.34485705010177004,0.376650245928339,-1.0
18.469,0.3464011042130996,0.34838581694890364,-1.0
18.47,0.34793500391901805,0.23485727202490014,-1.0
18.471,0.3494587502349659,0.2758610821236973,-1.0
18.472,0.3509723441762822,0.3798630716791814,-1.0
18.473,0.35247578675820435,0.28153515047896244,-1.0
18.474,0.35396907899586827,0.3582470702714846,-1.0
18.475,0.3554522219043084,0.357581645027149,-1.0
18.476,0.35692521649845776,0.3894714119603588,-1.0
18.477,0.3583880637931477,0.3656661215108049,-1.0
18.478,0.3598407648031081,0.355640407252899,-1.0
18.479,0.3612833205429676,0.3837317086223088,-1.0
18.48,0.36271573202725305,0.3102903336676951,-1.0
18.481,0.36413800027039006,0.40605472153431554,-1.0
18.482,0.3655501262867028,0.46964602712404996,-1.0
18.483,0.36695211109041387,0.310280123426741,-1.0
18.484,0.3683439556956446,0.27217041553969723,-1.0
18.485,0.3697256611164148,0.49123716509675086,-1.0
18.486,0.37109722836664294,0.4673011387305978,-1.0
18.487000000000002,0.37245865846014603,0.2507487239348034,-1.0
18.488,0.3738099524106398,0.412155344716084,-1.0
18.489,0.3751511112317385,0.34887125776853845,-1.0
18.490000000000002,0.37648213593695506,0.3345625696401145,-1.0
18.491,0.37780302753970113,0.3440946483827532,-1.0
18.492,0.3791137870532869,0.43341506393112494,-1.0
18.493000000000002,0.38041441549092136,0.3973196419810759,-1.0
18.494,0.38170491386571204,0.3273085741430495,-1.0
18.495,0.3829852831906652,0.33941180253335557,-1.0
18.496,0.3842555244786859,0.35536406619294314,-1.0
18.497,0.38551563874257777,0.4354717040003147,-1.0
18.498,0.3867656269950433,0.4110235300924025,-1.0
18.499,0.3880054902486836,0.4018151944672862,-1.0
18.5,0.3892352295159985,0.445657625624938,-1.0
18.501,0.39045484580938666,0.4087025833428759,-1.0
18.502,0.3916643401411455,0.39769901596457813,-1.0
18.503,0.39286371352347116,0.34626521979869784,-1.0
18.504,0.3940529669684586,0.38198225181920664,-1.0
18.505,0.3952321014881015,0.35689849096307413,-1.0
18.506,0.39640111809429246,0.3340073361254489,-1.0
18.507,0.3975600177988228,0.4170063729914935,-1.0
18.508,0.3987088016133827,0.38862370952839886,-1.0
18.509,0.3998474705495611,0.4052729369124062,-1.0
18.51,0.40097602561884593,0.4681888604237839,-1.0
18.511,0.4020944678326238,0.3609440262688216,-1.0
18.512,0.4032027982021803,0.2681372691407852,-1.0
18.513,0.40430101773869986,0.4523231295977396,-1.0
18.514,0.4053891274532658,0.3773465667911254,-1.0
18.515,0.4064671283568602,0.4089405792726756,-1.0
18.516000000000002,0.4075350214603643,0.4555784309011106,-1.0
18.517,0.40859280777455803,0.3918297361770383,-1.0
18.518,0.40964048831012034,0.3798342053491429,-1.0
18.519000000000002,0.4106780640776291,0.3486621050373022,-1.0
18.52,0.41170553608756105,0.45532621032872145,-1.0
18.521,0.41272290535029205,0.3840426290882953,-1.0
18.522000000000002,0.41373017287609676,0.4134808424078141,-1.0
18.523,0.4147273396751489,0.4396477510388034,-1.0
18.524,0.41571440675752114,0.382079624096368,-1.0
18.525000000000002,0.41669137513318516,0.38819953656372347,-1.0
18.526,0.4176582458120116,0.4459983839698197,-1.0
18.527,0.4186150198037702,0.33021183445120605,-1.0
18.528,0.4195616981181296,0.3247483205919591,-1.0
18.529,0.42049828176465753,0.4723735313513245,-1.0
18.53,0.42142477175282084,0.42005667474564623,-1.0
18.531,0.4223411690919853,0.4821408248355146,-1.0
18.532,0.4232474747914159,0.34576870276914295,-1.0
18.533,0.4241436898602765,0.3762271892377949,-1.0
18.534,0.42502981530763023,0.39952134438572695,-1.0
18.535,0.42590585214243926,0.41926603527917794,-1.0
18.536,0.4267718013735648,0.3831726068179846,-1.0
18.537,0.4276276640097672,0.5225187703155174,-1.0
18.538,0.428473441059706,0.41261788057221177,-1.0
18.539,0.4293091335319398,0.3797329932565393,-1.0
18.54,0.43013474243492633,0.4172744081920356,-1.0
18.541,0.4309502687770226,0.41073983552545706,-1.0
18.542,0.4317557135664846,0.41340841565354386,-1.0
18.543,0.43255107781146773,0.42623946900310233,-1.0
18.544,0.43333636252002633,0.4124725602543024,-1.0
18.545,0.4341115687001141,0.40829899541873815,-1.0
